url,city,term
"https://www.google.com/maps/search/ann+arbor+michigan+gyms/@42.2759,-83.731,12z/",Ann Arbor,gyms
"https://www.google.com/maps/search/kalamazoo+michigan+gyms/@42.2749,-85.5882,12z/",Kalamazoo,gyms
"https://www.google.com/maps/search/muskegon+michigan+gyms/@43.2281,-86.2562,12z/",Muskegon,gyms
"https://www.google.com/maps/search/warren+michigan+gyms/@42.4934,-83.027,12z/",Warren,gyms
"https://www.google.com/maps/search/sterling+heights+michigan+gyms/@42.5809,-83.0305,12z/",Sterling Heights,gyms
"https://www.google.com/maps/search/south+lyon+michigan+gyms/@42.4614,-83.6526,12z/",South Lyon,gyms
"https://www.google.com/maps/search/saginaw+michigan+gyms/@43.4199,-83.9501,12z/",Saginaw,gyms
"https://www.google.com/maps/search/holland+michigan+gyms/@42.7677,-86.0984,12z/",Holland,gyms
"https://www.google.com/maps/search/dearborn+michigan+gyms/@42.3127,-83.213,12z/",Dearborn,gyms
"https://www.google.com/maps/search/livonia+michigan+gyms/@42.3972,-83.3733,12z/",Livonia,gyms
"https://www.google.com/maps/search/jackson+michigan+gyms/@42.2431,-84.4038,12z/",Jackson,gyms
"https://www.google.com/maps/search/port+huron+michigan+gyms/@42.9821,-82.4388,12z/",Port Huron,gyms
"https://www.google.com/maps/search/troy+michigan+gyms/@42.5817,-83.1457,12z/",Troy,gyms
"https://www.google.com/maps/search/westland+michigan+gyms/@42.3192,-83.3805,12z/",Westland,gyms
"https://www.google.com/maps/search/farmington+hills+michigan+gyms/@42.486,-83.3771,12z/",Farmington Hills,gyms
"https://www.google.com/maps/search/wyoming+michigan+gyms/@42.8908,-85.7066,12z/",Wyoming,gyms
"https://www.google.com/maps/search/rochester+hills+michigan+gyms/@42.6645,-83.1563,12z/",Rochester Hills,gyms
"https://www.google.com/maps/search/southfield+michigan+gyms/@42.4765,-83.2605,12z/",Southfield,gyms
"https://www.google.com/maps/search/bay+city+michigan+gyms/@43.5902,-83.8887,12z/",Bay City,gyms
"https://www.google.com/maps/search/taylor+michigan+gyms/@42.226,-83.2688,12z/",Taylor,gyms
"https://www.google.com/maps/search/novi+michigan+gyms/@42.4786,-83.4893,12z/",Novi,gyms
"https://www.google.com/maps/search/detroit+michigan+hospitals/@42.3834,-83.1024,12z/",Detroit,hospitals
"https://www.google.com/maps/search/grand+rapids+michigan+hospitals/@42.9619,-85.6562,12z/",Grand Rapids,hospitals
"https://www.google.com/maps/search/flint+michigan+hospitals/@43.0236,-83.6921,12z/",Flint,hospitals
"https://www.google.com/maps/search/lansing+michigan+hospitals/@42.7142,-84.5601,12z/",Lansing,hospitals
"https://www.google.com/maps/search/ann+arbor+michigan+hospitals/@42.2759,-83.731,12z/",Ann Arbor,hospitals
"https://www.google.com/maps/search/kalamazoo+michigan+hospitals/@42.2749,-85.5882,12z/",Kalamazoo,hospitals
"https://www.google.com/maps/search/muskegon+michigan+hospitals/@43.2281,-86.2562,12z/",Muskegon,hospitals
"https://www.google.com/maps/search/warren+michigan+hospitals/@42.4934,-83.027,12z/",Warren,hospitals
"https://www.google.com/maps/search/sterling+heights+michigan+hospitals/@42.5809,-83.0305,12z/",Sterling Heights,hospitals
"https://www.google.com/maps/search/south+lyon+michigan+hospitals/@42.4614,-83.6526,12z/",South Lyon,hospitals
"https://www.google.com/maps/search/saginaw+michigan+hospitals/@43.4199,-83.9501,12z/",Saginaw,hospitals
"https://www.google.com/maps/search/holland+michigan+hospitals/@42.7677,-86.0984,12z/",Holland,hospitals
"https://www.google.com/maps/search/dearborn+michigan+hospitals/@42.3127,-83.213,12z/",Dearborn,hospitals
"https://www.google.com/maps/search/livonia+michigan+hospitals/@42.3972,-83.3733,12z/",Livonia,hospitals
"https://www.google.com/maps/search/jackson+michigan+hospitals/@42.2431,-84.4038,12z/",Jackson,hospitals
"https://www.google.com/maps/search/port+huron+michigan+hospitals/@42.9821,-82.4388,12z/",Port Huron,hospitals
"https://www.google.com/maps/search/troy+michigan+hospitals/@42.5817,-83.1457,12z/",Troy,hospitals
"https://www.google.com/maps/search/westland+michigan+hospitals/@42.3192,-83.3805,12z/",Westland,hospitals
"https://www.google.com/maps/search/farmington+hills+michigan+hospitals/@42.486,-83.3771,12z/",Farmington Hills,hospitals
"https://www.google.com/maps/search/wyoming+michigan+hospitals/@42.8908,-85.7066,12z/",Wyoming,hospitals
"https://www.google.com/maps/search/rochester+hills+michigan+hospitals/@42.6645,-83.1563,12z/",Rochester Hills,hospitals
"https://www.google.com/maps/search/southfield+michigan+hospitals/@42.4765,-83.2605,12z/",Southfield,hospitals
"https://www.google.com/maps/search/bay+city+michigan+hospitals/@43.5902,-83.8887,12z/",Bay City,hospitals
"https://www.google.com/maps/search/taylor+michigan+hospitals/@42.226,-83.2688,12z/",Taylor,hospitals
"https://www.google.com/maps/search/novi+michigan+hospitals/@42.4786,-83.4893,12z/",Novi,hospitals
"https://www.google.com/maps/search/detroit+michigan+nonprofits/@42.3834,-83.1024,12z/",Detroit,nonprofits
"https://www.google.com/maps/search/grand+rapids+michigan+nonprofits/@42.9619,-85.6562,12z/",Grand Rapids,nonprofits
"https://www.google.com/maps/search/flint+michigan+nonprofits/@43.0236,-83.6921,12z/",Flint,nonprofits
"https://www.google.com/maps/search/lansing+michigan+nonprofits/@42.7142,-84.5601,12z/",Lansing,nonprofits
"https://www.google.com/maps/search/ann+arbor+michigan+nonprofits/@42.2759,-83.731,12z/",Ann Arbor,nonprofits
"https://www.google.com/maps/search/kalamazoo+michigan+nonprofits/@42.2749,-85.5882,12z/",Kalamazoo,nonprofits
"https://www.google.com/maps/search/muskegon+michigan+nonprofits/@43.2281,-86.2562,12z/",Muskegon,nonprofits
"https://www.google.com/maps/search/warren+michigan+nonprofits/@42.4934,-83.027,12z/",Warren,nonprofits
"https://www.google.com/maps/search/sterling+heights+michigan+nonprofits/@42.5809,-83.0305,12z/",Sterling Heights,nonprofits
"https://www.google.com/maps/search/south+lyon+michigan+nonprofits/@42.4614,-83.6526,12z/",South Lyon,nonprofits
"https://www.google.com/maps/search/saginaw+michigan+nonprofits/@43.4199,-83.9501,12z/",Saginaw,nonprofits
"https://www.google.com/maps/search/holland+michigan+nonprofits/@42.7677,-86.0984,12z/",Holland,nonprofits
"https://www.google.com/maps/search/dearborn+michigan+nonprofits/@42.3127,-83.213,12z/",Dearborn,nonprofits
"https://www.google.com/maps/search/livonia+michigan+nonprofits/@42.3972,-83.3733,12z/",Livonia,nonprofits
"https://www.google.com/maps/search/jackson+michigan+nonprofits/@42.2431,-84.4038,12z/",Jackson,nonprofits
"https://www.google.com/maps/search/port+huron+michigan+nonprofits/@42.9821,-82.4388,12z/",Port Huron,nonprofits
"https://www.google.com/maps/search/troy+michigan+nonprofits/@42.5817,-83.1457,12z/",Troy,nonprofits
"https://www.google.com/maps/search/westland+michigan+nonprofits/@42.3192,-83.3805,12z/",Westland,nonprofits
"https://www.google.com/maps/search/farmington+hills+michigan+nonprofits/@42.486,-83.3771,12z/",Farmington Hills,nonprofits
"https://www.google.com/maps/search/wyoming+michigan+nonprofits/@42.8908,-85.7066,12z/",Wyoming,nonprofits
"https://www.google.com/maps/search/rochester+hills+michigan+nonprofits/@42.6645,-83.1563,12z/",Rochester Hills,nonprofits
"https://www.google.com/maps/search/southfield+michigan+nonprofits/@42.4765,-83.2605,12z/",Southfield,nonprofits
"https://www.google.com/maps/search/bay+city+michigan+nonprofits/@43.5902,-83.8887,12z/",Bay City,nonprofits
"https://www.google.com/maps/search/taylor+michigan+nonprofits/@42.226,-83.2688,12z/",Taylor,nonprofits
"https://www.google.com/maps/search/novi+michigan+nonprofits/@42.4786,-83.4893,12z/",Novi,nonprofits
"https://www.google.com/maps/search/detroit+michigan+running+events/@42.3834,-83.1024,12z/",Detroit,running events
"https://www.google.com/maps/search/grand+rapids+michigan+running+events/@42.9619,-85.6562,12z/",Grand Rapids,running events
"https://www.google.com/maps/search/flint+michigan+running+events/@43.0236,-83.6921,12z/",Flint,running events
"https://www.google.com/maps/search/lansing+michigan+running+events/@42.7142,-84.5601,12z/",Lansing,running events
"https://www.google.com/maps/search/ann+arbor+michigan+running+events/@42.2759,-83.731,12z/",Ann Arbor,running events
"https://www.google.com/maps/search/kalamazoo+michigan+running+events/@42.2749,-85.5882,12z/",Kalamazoo,running events
"https://www.google.com/maps/search/muskegon+michigan+running+events/@43.2281,-86.2562,12z/",Muskegon,running events
"https://www.google.com/maps/search/warren+michigan+running+events/@42.4934,-83.027,12z/",Warren,running events
"https://www.google.com/maps/search/sterling+heights+michigan+running+events/@42.5809,-83.0305,12z/",Sterling Heights,running events
"https://www.google.com/maps/search/south+lyon+michigan+running+events/@42.4614,-83.6526,12z/",South Lyon,running events
"https://www.google.com/maps/search/saginaw+michigan+running+events/@43.4199,-83.9501,12z/",Saginaw,running events
"https://www.google.com/maps/search/holland+michigan+running+events/@42.7677,-86.0984,12z/",Holland,running events
"https://www.google.com/maps/search/dearborn+michigan+running+events/@42.3127,-83.213,12z/",Dearborn,running events
"https://www.google.com/maps/search/livonia+michigan+running+events/@42.3972,-83.3733,12z/",Livonia,running events
"https://www.google.com/maps/search/jackson+michigan+running+events/@42.2431,-84.4038,12z/",Jackson,running events
"https://www.google.com/maps/search/port+huron+michigan+running+events/@42.9821,-82.4388,12z/",Port Huron,running events
"https://www.google.com/maps/search/troy+michigan+running+events/@42.5817,-83.1457,12z/",Troy,running events
"https://www.google.com/maps/search/westland+michigan+running+events/@42.3192,-83.3805,12z/",Westland,running events
"https://www.google.com/maps/search/farmington+hills+michigan+running+events/@42.486,-83.3771,12z/",Farmington Hills,running events
"https://www.google.com/maps/search/wyoming+michigan+running+events/@42.8908,-85.7066,12z/",Wyoming,running events
